Seal ID	Survival	Tagloss	Sex 	Black Mass	Wean Mass	Brand
25550	00000000000010	UUUUUUUUUUUU2U	1	32	95	B
25551	00000000000010	UUUUUUUUUUUU2U	0	46	150	N
25554	00000000000011	UUUUUUUUUUUU21	0	34	104	B
25555	00000000000010	UUUUUUUUUUUU2U	0	43	115	B
25556	00000000000011	UUUUUUUUUUUU20	0	34	96	B
25557	00000000000010	UUUUUUUUUUUU2U	0	40	123	N
25558	00000000000011	UUUUUUUUUUUU21	0	47	122	B
25559	00000000000010	UUUUUUUUUUUU2U	0	44	129	B
25560	00000000000011	UUUUUUUUUUUU22	0	39	153	B
25561	00000000000011	UUUUUUUUUUUU21	1	30	98	B
25562	00000000000010	UUUUUUUUUUUU2U	0	49	130	B
25563	00000000000010	UUUUUUUUUUUU2U	1	45	130	B
25564	00000000000011	UUUUUUUUUUUU2U	1	47	168	B
25565	00000000000010	UUUUUUUUUUUU2U	1	56	148	B
25566	00000000000010	UUUUUUUUUUUU2U	1	41	104	B
25567	00000000000010	UUUUUUUUUUUU2U	0	30	104	N
25568	00000000000011	UUUUUUUUUUUU22	0	37	111	B
25569	00000000000010	UUUUUUUUUUUU2U	1	39	138	B
25570	00000000000010	UUUUUUUUUUUU2U	1	41	84	N
25571	00000000000011	UUUUUUUUUUUU21	1	48	150	B
25572	00000000000010	UUUUUUUUUUUU2U	1	52	184	B
25573	00000000000011	UUUUUUUUUUUU2U	0	59	171	B
25574	00000000000011	UUUUUUUUUUUU21	1	54	155	B
25575	00000000000011	UUUUUUUUUUUU21	0	46	175	B
25576	00000000000011	UUUUUUUUUUUU22	1	43	151	B
25577	00000000000011	UUUUUUUUUUUU22	0	46	124	B
25578	00000000000011	UUUUUUUUUUUU20	0	33		B
25579	00000000000010	UUUUUUUUUUUU2U	1	36		N
25580	00000000000010	UUUUUUUUUUUU2U	1	38		N
25581	00000000000010	UUUUUUUUUUUU2U	1	52	181	N
25582	00000000000010	UUUUUUUUUUUU2U	0	29		N
25583	00000000000011	UUUUUUUUUUUU21	0	38	139	B
25584	00000000000011	UUUUUUUUUUUU21	1	41		B
25585	00000000000011	UUUUUUUUUUUU2U	0	45	178	B
25586	00000000000011	UUUUUUUUUUUU2U	0	39	115	N
25587	00000000000011	UUUUUUUUUUUU21	0	37	127	N
25588	00000000000010	UUUUUUUUUUUU2U	1	34		N
25589	00000000000011	UUUUUUUUUUUU20	0	43	102	B
25590	00000000000011	UUUUUUUUUUUU22	0	37	127	B
25591	00000000000011	UUUUUUUUUUUU21	0	47	137	B
25592	00000000000010	UUUUUUUUUUUU2U	1	53	174	B
25593	00000000000010	UUUUUUUUUUUU2U	1	37		N
25594	00000000000010	UUUUUUUUUUUU2U	0	37	129	N
25595	00000000000010	UUUUUUUUUUUU2U	1	52	163	B
25596	00000000000010	UUUUUUUUUUUU2U	0	42	148	N
25597	00000000000010	UUUUUUUUUUUU2U	0	42	165	B
25598	00000000000011	UUUUUUUUUUUU22	1	28	85	B
25599	00000000000011	UUUUUUUUUUUU21	1	44	120	B
25600	00000000000011	UUUUUUUUUUUU21	1	46	151	B
25601	00000000000010	UUUUUUUUUUUU2U	0	40		B
25602	00000000000011	UUUUUUUUUUUU21	0	38	110	B
25603	00000000000011	UUUUUUUUUUUU22	1	43	127	B
25604	00000000000010	UUUUUUUUUUUU2U	1	47	114	B
25605	00000000000010	UUUUUUUUUUUU2U	0	32	95	B
25606	00000000000010	UUUUUUUUUUUU2U	1	42	119	B
25607	00000000000010	UUUUUUUUUUUU2U	0	31	95	B
25608	00000000000010	UUUUUUUUUUUU2U	0	36	153	B
25609	00000000000011	UUUUUUUUUUUU21	0	26		B
25610	00000000000011	UUUUUUUUUUUU21	0	44	130	B
25611	00000000000010	UUUUUUUUUUUU2U	0	32	62	B
25612	00000000000010	UUUUUUUUUUUU2U	1	42	101	B
25613	00000000000010	UUUUUUUUUUUU2U	0	35	114	N
25614	00000000000010	UUUUUUUUUUUU2U	0	46	146	B
25618	00000000000011	UUUUUUUUUUUU21	0	37	115	B
25619	00000000000011	UUUUUUUUUUUU21	1	45	182	B
25620	00000000000011	UUUUUUUUUUUU21	0	36	141	B
25621	00000000000011	UUUUUUUUUUUU22	1	40	164	B
25622	00000000000010	UUUUUUUUUUUU2U	1	40	126	B
25623	00000000000010	UUUUUUUUUUUU2U	0	36		N
25624	00000000000011	UUUUUUUUUUUU2U	0	43	148	N
25625	00000000000010	UUUUUUUUUUUU2U	0	38	148	B
25626	00000000000010	UUUUUUUUUUUU2U	0	40	113	B
25627	00000000000011	UUUUUUUUUUUU22	0	37	131	B
25628	00000000000010	UUUUUUUUUUUU2U	1	44	138	B
25629	00000000000011	UUUUUUUUUUUU21	1	46	182	B
25630	00000000000011	UUUUUUUUUUUU20	0	40	120	B
25631	00000000000010	UUUUUUUUUUUU2U	0	34	61	B
25632	00000000000010	UUUUUUUUUUUU2U	0	35	79	B
25633	00000000000011	UUUUUUUUUUUU20	1	57	159	B
25634	00000000000011	UUUUUUUUUUUU22	0	47	160	N
25635	00000000000011	UUUUUUUUUUUU22	0	41	121	B
25636	00000000000010	UUUUUUUUUUUU2U	1	43	74	N
25637	00000000000010	UUUUUUUUUUUU2U	1	39	116	B
25638	00000000000010	UUUUUUUUUUUU2U	0	33	94	B
25639	00000000000011	UUUUUUUUUUUU21	1	48	150	N
25640	00000000000011	UUUUUUUUUUUU21	0	36	129	B
25641	00000000000010	UUUUUUUUUUUU2U	0	26	97	B
25642	00000000000011	UUUUUUUUUUUU21	1	32	98	B
25643	00000000000010	UUUUUUUUUUUU2U	1	36	73	B
25644	00000000000010	UUUUUUUUUUUU2U	0	36	68	N
25645	00000000000010	UUUUUUUUUUUU2U	0	22	55	N
25646	00000000000010	UUUUUUUUUUUU2U	1	46	126	B
25647	00000000000011	UUUUUUUUUUUU20	1	48	147	B
25648	00000000000011	UUUUUUUUUUUU22	0	35	104	B
25649	00000000000010	UUUUUUUUUUUU2U	1	39	106	B
25650	00000000000010	UUUUUUUUUUUU2U	0	30		N
25651	00000000000010	UUUUUUUUUUUU2U	1	50		N
25652	00000000000011	UUUUUUUUUUUU22	1	45	140	B
25653	00000000000010	UUUUUUUUUUUU2U	1	30	87	B
25654	00000000000010	UUUUUUUUUUUU2U	1	32		N
25655	00000000000011	UUUUUUUUUUUU21	1	41	172	B
25656	00000000000011	UUUUUUUUUUUU22	0	45	152	B
25657	00000000000010	UUUUUUUUUUUU2U	0	35	103	B
25658	00000000000010	UUUUUUUUUUUU2U	0	47		B
25659	00000000000011	UUUUUUUUUUUU21	0	32	86	B
25660	00000000000010	UUUUUUUUUUUU2U	1	38	72	N
25661	00000000000011	UUUUUUUUUUUU22	1	46	131	B
25662	00000000000010	UUUUUUUUUUUU2U	1	37	85	B
25663	00000000000011	UUUUUUUUUUUU21	0	40	121	B
25664	00000000000011	UUUUUUUUUUUU21	0	39	105	B
25665	00000000000010	UUUUUUUUUUUU2U	1	39	91	B
25666	00000000000010	UUUUUUUUUUUU2U	1	30		N
25667	00000000000011	UUUUUUUUUUUU21	1	54		B
25668	00000000000011	UUUUUUUUUUUU2U	0	46	145	B
25669	00000000000010	UUUUUUUUUUUU2U	1	47	116	B
25670	00000000000010	UUUUUUUUUUUU2U	0	41	147	B
25671	00000000000011	UUUUUUUUUUUU22	1	49	180	B
25672	00000000000010	UUUUUUUUUUUU2U	1	41	138	B
25673	00000000000011	UUUUUUUUUUUU22	0	44	195	B
25674	00000000000010	UUUUUUUUUUUU2U	0	40	123	B
25675	00000000000010	UUUUUUUUUUUU2U	0	32	63	B
25676	00000000000010	UUUUUUUUUUUU2U	0	39	89	B
25677	00000000000010	UUUUUUUUUUUU2U	0	34		N
25678	00000000000011	UUUUUUUUUUUU21	1	37	119	B
25679	00000000000011	UUUUUUUUUUUU20	1	43	135	B
25680	00000000000011	UUUUUUUUUUUU21	0	49	183	B
25681	00000000000011	UUUUUUUUUUUU21	0	36	120	B
25682	00000000000010	UUUUUUUUUUUU2U	0	39	135	B
25683	00000000000011	UUUUUUUUUUUU22	0	38	136	B
25684	00000000000011	UUUUUUUUUUUU21	1	45	174	B
25685	00000000000011	UUUUUUUUUUUU22	1	44	140	B
25686	00000000000011	UUUUUUUUUUUU20	0	39	114	B
25687	00000000000011	UUUUUUUUUUUU21	1	47	133	N
25688	00000000000010	UUUUUUUUUUUU2U	1	49	136	B
25689	00000000000010	UUUUUUUUUUUU2U	0	39		N
25690	00000000000011	UUUUUUUUUUUU22	0	48	174	B
25691	00000000000011	UUUUUUUUUUUU22	0	42	109	B
25692	00000000000010	UUUUUUUUUUUU2U	0	34	116	B
25693	00000000000010	UUUUUUUUUUUU2U	1	32		N
25694	00000000000011	UUUUUUUUUUUU2U	0	41	117	B
25695	00000000000011	UUUUUUUUUUUU21	0	41	106	B
25696	00000000000011	UUUUUUUUUUUU21	1	43	121	B
25697	00000000000011	UUUUUUUUUUUU22	0	35	140	N
25698	00000000000011	UUUUUUUUUUUU22	0	36	120	B
25699	00000000000011	UUUUUUUUUUUU21	0	43	125	B
25700	00000000000011	UUUUUUUUUUUU21	1	46	99	B
25701	00000000000011	UUUUUUUUUUUU21	1	45	123	B
25702	00000000000010	UUUUUUUUUUUU2U	1	37	106	B
25703	00000000000010	UUUUUUUUUUUU2U	0	40		B
25704	00000000000010	UUUUUUUUUUUU2U	1	43	129	B
25705	00000000000010	UUUUUUUUUUUU2U	1	46	140	B
25706	00000000000011	UUUUUUUUUUUU21	0	37	136	B
25707	00000000000011	UUUUUUUUUUUU22	1	45	104	B
25708	00000000000011	UUUUUUUUUUUU22	1	48	177	B
25709	00000000000010	UUUUUUUUUUUU2U	1	45		N
25710	00000000000010	UUUUUUUUUUUU2U	1	36		N
25711	00000000000011	UUUUUUUUUUUU22	1	43	137	B
25712	00000000000010	UUUUUUUUUUUU2U	1	36	123	B
25713	00000000000010	UUUUUUUUUUUU2U	1	19		N
25714	00000000000011	UUUUUUUUUUUU21	0	45	111	B
25715	00000000000010	UUUUUUUUUUUU2U	1	38	70	B
25716	00000000000010	UUUUUUUUUUUU2U	1	43		N
25717	00000000000010	UUUUUUUUUUUU2U	0	42	103	B
25718	00000000000011	UUUUUUUUUUUU21	0	46	122	B
25719	00000000000011	UUUUUUUUUUUU20	1	47	110	B
25720	00000000000010	UUUUUUUUUUUU2U	0	45	144	B
25721	00000000000011	UUUUUUUUUUUU21	1	50	196	B
25722	00000000000011	UUUUUUUUUUUU22	1	36	96	B
25723	00000000000011	UUUUUUUUUUUU22	0	36	126	B
25724	00000000000010	UUUUUUUUUUUU2U	1	46	111	B
25725	00000000000011	UUUUUUUUUUUU20	1	54	131	B
25726	00000000000010	UUUUUUUUUUUU2U	1	41	127	B
25727	00000000000010	UUUUUUUUUUUU2U	1	40	124	B
25728	00000000000010	UUUUUUUUUUUU2U	1	35		N
25729	00000000000011	UUUUUUUUUUUU21	0	35	115	B
25730	00000000000010	UUUUUUUUUUUU2U	1	51	117	B
25731	00000000000010	UUUUUUUUUUUU2U	0	44		N
25732	00000000000010	UUUUUUUUUUUU2U	0	36	147	B
25733	00000000000011	UUUUUUUUUUUU22	1	56	137	B
25734	00000000000011	UUUUUUUUUUUU21	0	37	135	B
25735	00000000000010	UUUUUUUUUUUU2U	1	45	112	B
25736	00000000000010	UUUUUUUUUUUU2U	0	30	59	B
25737	00000000000011	UUUUUUUUUUUU21	0	49	119	B
25738	00000000000010	UUUUUUUUUUUU2U	1	40	123	B
25739	00000000000011	UUUUUUUUUUUU22	0	34	88	B
25740	00000000000011	UUUUUUUUUUUU21	1	52	181	B
25741	00000000000010	UUUUUUUUUUUU2U	0	48	142	N
25742	00000000000011	UUUUUUUUUUUU20	1	45	159	B
25743	00000000000011	UUUUUUUUUUUU21	1	47	139	B
25744	00000000000011	UUUUUUUUUUUU21	0	48	135	B
25745	00000000000011	UUUUUUUUUUUU2U	0	37	110	B
25746	00000000000010	UUUUUUUUUUUU2U	0	40		N
25747	00000000000010	UUUUUUUUUUUU2U	1	36	91	B
25748	00000000000011	UUUUUUUUUUUU22	0	30	77	B
25749	00000000000011	UUUUUUUUUUUU21	0	35	96	B
25750	00000000000010	UUUUUUUUUUUU2U	1	46	132	B
25751	00000000000011	UUUUUUUUUUUU22	0	42	145	B
25752	00000000000011	UUUUUUUUUUUU22	1	42	115	B
25753	00000000000010	UUUUUUUUUUUU2U	1	45	136	N
25754	00000000000011	UUUUUUUUUUUU21	0	40	124	B
25755	00000000000010	UUUUUUUUUUUU2U	0	44	119	B
25756	00000000000011	UUUUUUUUUUUU2U	1	35	134	B
25757	00000000000010	UUUUUUUUUUUU2U	0	19	73	B
25758	00000000000010	UUUUUUUUUUUU2U	1	54	137	N
25759	00000000000010	UUUUUUUUUUUU2U	1	33	71	N
25760	00000000000011	UUUUUUUUUUUU21	1	39	115	B
25761	00000000000011	UUUUUUUUUUUU21	0	42	147	B
25762	00000000000010	UUUUUUUUUUUU2U	0	42	132	B
25763	00000000000011	UUUUUUUUUUUU21	0	39	148	B
25764	00000000000011	UUUUUUUUUUUU21	1	43	118	B
25765	00000000000010	UUUUUUUUUUUU2U	1	49	142	B
25766	00000000000010	UUUUUUUUUUUU2U	0	37	76	B
25767	00000000000011	UUUUUUUUUUUU21	1	40	140	B
25768	00000000000011	UUUUUUUUUUUU21	0	36	113	B
25769	00000000000011	UUUUUUUUUUUU21	1	45	160	B
25770	00000000000011	UUUUUUUUUUUU22	0	37	115	B
25771	00000000000011	UUUUUUUUUUUU20	1	44	115	B
25772	00000000000010	UUUUUUUUUUUU2U	0	42	112	B
25773	00000000000010	UUUUUUUUUUUU2U	0	40	119	B
25774	00000000000011	UUUUUUUUUUUU2U	0	38	120	B
25775	00000000000010	UUUUUUUUUUUU2U	1	56	121	B
25776	00000000000010	UUUUUUUUUUUU2U	0	37		N
25777	00000000000011	UUUUUUUUUUUU20	0	46	111	B
25778	00000000000011	UUUUUUUUUUUU20	1	41	148	B
25779	00000000000011	UUUUUUUUUUUU22	0	39	148	B
25780	00000000000010	UUUUUUUUUUUU2U	1	42	130	N
25781	00000000000011	UUUUUUUUUUUU22	0	39	104	B
25782	00000000000011	UUUUUUUUUUUU21	0	40	100	B
25783	00000000000011	UUUUUUUUUUUU22	0	41	161	B
25784	00000000000011	UUUUUUUUUUUU2U	1	39	119	B
25785	00000000000011	UUUUUUUUUUUU21	0	32	111	B
25786	00000000000011	UUUUUUUUUUUU22	0	41	129	B
25787	00000000000011	UUUUUUUUUUUU22	1	34	95	B
25788	00000000000011	UUUUUUUUUUUU21	0	43	93	B
25789	00000000000010	UUUUUUUUUUUU2U	1	42	127	B
25790	00000000000010	UUUUUUUUUUUU2U	1	47	84	B
25791	00000000000010	UUUUUUUUUUUU2U	1	42	123	B
25792	00000000000010	UUUUUUUUUUUU2U	1	41	82	B
25793	00000000000011	UUUUUUUUUUUU20	1	49	123	B
25794	00000000000011	UUUUUUUUUUUU2U	0	48	165	N
25795	00000000000010	UUUUUUUUUUUU2U	1	45	144	B
25796	00000000000011	UUUUUUUUUUUU21	1	50	166	N
25797	00000000000011	UUUUUUUUUUUU22	0	30	56	B
25798	00000000000010	UUUUUUUUUUUU2U	0	24	66	B
25799	00000000000011	UUUUUUUUUUUU21	1	46	184	B
25800	00000000000011	UUUUUUUUUUUU22	0	43	140	B
25801	00000000000011	UUUUUUUUUUUU21	1	36	103	B
25802	00000000000011	UUUUUUUUUUUU22	1	47	144	B
25803	00000000000011	UUUUUUUUUUUU21	0	36	103	B
25804	00000000000011	UUUUUUUUUUUU22	0	43	143	B
25805	00000000000011	UUUUUUUUUUUU21	0	32	89	B
25806	00000000000010	UUUUUUUUUUUU2U	0	31		N
25807	00000000000010	UUUUUUUUUUUU1U	0	36		N
25808	00000000000011	UUUUUUUUUUUU11	1	46	167	B
25809	00000000000010	UUUUUUUUUUUU1U	1	32		N
25810	00000000000011	UUUUUUUUUUUU11	0	44	123	B
25811	00000000000011	UUUUUUUUUUUU11	1	51	141	N
25812	00000000000011	UUUUUUUUUUUU11	1	53	150	B
25813	00000000000010	UUUUUUUUUUUU1U	0	31		N
25814	00000000000010	UUUUUUUUUUUU1U	1	47	155	B
25815	00000000000010	UUUUUUUUUUUU1U	1	41	80	B
25816	00000000000010	UUUUUUUUUUUU1U	0	35		N
25817	00000000000011	UUUUUUUUUUUU11	0	36	95	B
25818	00000000000011	UUUUUUUUUUUU10	0	44	142	B
25819	00000000000011	UUUUUUUUUUUU11	1	38	114	B
25820	00000000000010	UUUUUUUUUUUU1U	1	49	158	B
25821	00000000000010	UUUUUUUUUUUU1U	1	39	115	B
25822	00000000000011	UUUUUUUUUUUU22	0	56	198	N
25823	00000000000010	UUUUUUUUUUUU1U	1	35	100	B
25824	00000000000010	UUUUUUUUUUUU1U	1	35	115	B
25825	00000000000011	UUUUUUUUUUUU11	0	41	113	B
25826	00000000000011	UUUUUUUUUUUU11	0	44	102	B
25827	00000000000011	UUUUUUUUUUUU1U	0	45	132	B
25828	00000000000010	UUUUUUUUUUUU1U	0	43	143	B
25829	00000000000010	UUUUUUUUUUUU1U	0	30		N
25830	00000000000010	UUUUUUUUUUUU1U	1	53		N
25831	00000000000011	UUUUUUUUUUUU11	1	42	100	B
25832	00000000000011	UUUUUUUUUUUU20	1	55	112	B
25833	00000000000011	UUUUUUUUUUUU11	0	42	121	B
25834	00000000000011	UUUUUUUUUUUU10	0	34	88	B
25835	00000000000010	UUUUUUUUUUUU1U	1	35	73	B
25836	00000000000010	UUUUUUUUUUUU1U	0	37	92	B
25837	00000000000011	UUUUUUUUUUUU10	1	37	86	B
25838	00000000000010	UUUUUUUUUUUU1U	0	30	70	B
25839	00000000000010	UUUUUUUUUUUU1U	1	33		N
25840	00000000000011	UUUUUUUUUUUU11	0	44	102	B
25841	00000000000011	UUUUUUUUUUUU11	1	35	144	B
25842	00000000000010	UUUUUUUUUUUU1U	1	37	103	B
25843	00000000000010	UUUUUUUUUUUU1U	1	55	185	B
25844	00000000000010	UUUUUUUUUUUU1U	0	31	88	B
25845	00000000000011	UUUUUUUUUUUU11	0	41	110	B
25846	00000000000011	UUUUUUUUUUUU1U	0	33	151	B
25847	00000000000010	UUUUUUUUUUUU1U	1	40	99	B
25848	00000000000010	UUUUUUUUUUUU1U	1	45	112	B
25849	00000000000011	UUUUUUUUUUUU11	1	35	91	B
25850	00000000000010	UUUUUUUUUUUU1U	1	35	92	B
25851	00000000000010	UUUUUUUUUUUU1U	1	31	73	B
25852	00000000000010	UUUUUUUUUUUU1U	1	40	119	B
25853	00000000000011	UUUUUUUUUUUU11	0	37	100	B
25854	00000000000010	UUUUUUUUUUUU1U	0	38	97	B
25855	00000000000011	UUUUUUUUUUUU11	0	30	78	B
25856	00000000000011	UUUUUUUUUUUU11	1	41	118	B
25857	00000000000011	UUUUUUUUUUUU11	0	39	132	B
25858	00000000000010	UUUUUUUUUUUU1U	0	35	116	B
25859	00000000000010	UUUUUUUUUUUU1U	0	30	80	B
25860	00000000000010	UUUUUUUUUUUU1U	1	47		N
25861	00000000000010	UUUUUUUUUUUU2U	1	32	80	B
25862	00000000000011	UUUUUUUUUUUU21	0	48	136	B
25863	00000000000011	UUUUUUUUUUUU21	1	44	128	B
25864	00000000000011	UUUUUUUUUUUU21	1	31	103	B
25865	00000000000011	UUUUUUUUUUUU21	0	55	194	B
25866	00000000000011	UUUUUUUUUUUU22	0	29	84	B
25867	00000000000011	UUUUUUUUUUUU2U	0	46	143	B
25868	00000000000010	UUUUUUUUUUUU2U	1	56	157	B
25869	00000000000011	UUUUUUUUUUUU22	1	44	159	B
25870	00000000000010	UUUUUUUUUUUU2U	0	36	136	B
25871	00000000000011	UUUUUUUUUUUU21	1	44	109	B
25872	00000000000011	UUUUUUUUUUUU22	0	35	112	B
25873	00000000000010	UUUUUUUUUUUU2U	1	45	151	N
25874	00000000000011	UUUUUUUUUUUU22	0	42	129	B
25875	00000000000010	UUUUUUUUUUUU2U	1	39	138	B
25876	00000000000010	UUUUUUUUUUUU2U	0	35		N
25877	00000000000011	UUUUUUUUUUUU2U	1	44	137	B
25878	00000000000011	UUUUUUUUUUUU22	1	42	155	B
25879	00000000000011	UUUUUUUUUUUU2U	1	48	117	B
25880	00000000000011	UUUUUUUUUUUU2U	0	39	77	B
25881	00000000000011	UUUUUUUUUUUU22	1	35	96	B
25882	00000000000010	UUUUUUUUUUUU2U	0	32	82	B
25883	00000000000011	UUUUUUUUUUUU21	0	41	99	B
25884	00000000000011	UUUUUUUUUUUU21	0	51	168	B
25885	00000000000011	UUUUUUUUUUUU21	1	55	170	B
25886	00000000000011	UUUUUUUUUUUU21	0	42	138	B
25887	00000000000011	UUUUUUUUUUUU21	0	44	124	B
25888	00000000000010	UUUUUUUUUUUU2U	1	53	172	B
25889	00000000000011	UUUUUUUUUUUU21	0	37	94	B
25890	00000000000011	UUUUUUUUUUUU22	1	46	127	B
25891	00000000000011	UUUUUUUUUUUU21	0	45	139	B
25892	00000000000011	UUUUUUUUUUUU20	0	40	95	B
25893	00000000000010	UUUUUUUUUUUU2U	0	30	60	N
25894	00000000000011	UUUUUUUUUUUU2U	0	45	124	B
25895	00000000000011	UUUUUUUUUUUU22	0	36	113	B
25896	00000000000010	UUUUUUUUUUUU2U	0	28	96	B
25897	00000000000011	UUUUUUUUUUUU21	1	44	133	B
25898	00000000000010	UUUUUUUUUUUU2U	0	34	65	N
25899	00000000000010	UUUUUUUUUUUU2U	1	54	144	N
25900	00000000000011	UUUUUUUUUUUU22	0	36	100	B
25901	00000000000011	UUUUUUUUUUUU21	1	32	115	B
25902	00000000000011	UUUUUUUUUUUU21	1	45	130	B
25903	00000000000011	UUUUUUUUUUUU2U	1	46	89	B
25904	00000000000010	UUUUUUUUUUUU2U	1	30	96	B
25905	00000000000011	UUUUUUUUUUUU21	0	39	121	B
25906	00000000000010	UUUUUUUUUUUU2U	1	47	85	B
25907	00000000000011	UUUUUUUUUUUU22	0	52	111	B
25908	00000000000011	UUUUUUUUUUUU22	1	45	149	B
25909	00000000000011	UUUUUUUUUUUU22	0	36	127	B
25910	00000000000010	UUUUUUUUUUUU2U	0	50	146	B
25911	00000000000010	UUUUUUUUUUUU2U	1	56	150	B
25912	00000000000011	UUUUUUUUUUUU20	1	35	114	B
25913	00000000000010	UUUUUUUUUUUU2U	1	46	95	B
25914	00000000000010	UUUUUUUUUUUU2U	1	44	122	B
25915	00000000000011	UUUUUUUUUUUU22	1	45	122	B
25916	00000000000011	UUUUUUUUUUUU21	0	43	137	B
25917	00000000000011	UUUUUUUUUUUU22	1	45	116	B
25918	00000000000011	UUUUUUUUUUUU21	1	41	75	B
25919	00000000000010	UUUUUUUUUUUU2U	0	20	51	B
25920	00000000000010	UUUUUUUUUUUU2U	1	41	92	B
25921	00000000000011	UUUUUUUUUUUU21	1	41	146	B
25922	00000000000011	UUUUUUUUUUUU20	0	39	141	B
25923	00000000000011	UUUUUUUUUUUU21	1	28	102	B
25924	00000000000010	UUUUUUUUUUUU2U	1	38	99	B
25925	00000000000011	UUUUUUUUUUUU2U	0	36	125	B
25926	00000000000011	UUUUUUUUUUUU21	0	31	98	B
25927	00000000000010	UUUUUUUUUUUU2U	0	37	76	B
25928	00000000000010	UUUUUUUUUUUU2U	1	47	136	B
25929	00000000000010	UUUUUUUUUUUU2U	1	32		N
25930	00000000000011	UUUUUUUUUUUU22	0	48	97	B
25931	00000000000011	UUUUUUUUUUUU21	1	45	111	B
25932	00000000000011	UUUUUUUUUUUU2U	1	44	115	B
25933	00000000000011	UUUUUUUUUUUU21	1	34	87	B
25934	00000000000010	UUUUUUUUUUUU2U	0	33	74	B
25935	00000000000011	UUUUUUUUUUUU22	1	41	97	B
25936	00000000000011	UUUUUUUUUUUU22	0	31	80	B
25937	00000000000010	UUUUUUUUUUUU2U	0	26		N
25938	00000000000011	UUUUUUUUUUUU21	1	45	130	B
25939	00000000000011	UUUUUUUUUUUU21	0	36	114	B
25940	00000000000011	UUUUUUUUUUUU21	1	50	163	B
25941	00000000000011	UUUUUUUUUUUU21	0	37	143	B
25942	00000000000010	UUUUUUUUUUUU2U	0	37	104	B
25943	00000000000011	UUUUUUUUUUUU21	0	42	127	B
25944	00000000000010	UUUUUUUUUUUU2U	0	33	94	B
25945	00000000000011	UUUUUUUUUUUU2U	0	42	139	B
25946	00000000000010	UUUUUUUUUUUU2U	1	42	72	B
25947	00000000000010	UUUUUUUUUUUU2U	1	43		N
25948	00000000000011	UUUUUUUUUUUU22	1	54	138	B
25949	00000000000011	UUUUUUUUUUUU22	0	45	101	B
25950	00000000000011	UUUUUUUUUUUU21	1	37	100	B
25951	00000000000010	UUUUUUUUUUUU2U	1	39	129	B
25952	00000000000011	UUUUUUUUUUUU21	1	41	135	B
25953	00000000000011	UUUUUUUUUUUU2U	0	52	148	B
25954	00000000000010	UUUUUUUUUUUU2U	0	43	128	B
25955	00000000000011	UUUUUUUUUUUU21	1	47	134	B
25956	00000000000011	UUUUUUUUUUUU22	1	47	144	B
25957	00000000000011	UUUUUUUUUUUU21	1	38	101	B
25958	00000000000011	UUUUUUUUUUUU22	0	42	156	B
25959	00000000000011	UUUUUUUUUUUU21	0	39	150	B
25960	00000000000011	UUUUUUUUUUUU22	0	28	77	B
25961	00000000000011	UUUUUUUUUUUU22	0	38	111	B
25962	00000000000010	UUUUUUUUUUUU2U	0	49	147	B
25963	00000000000011	UUUUUUUUUUUU22	0	37	84	B
25964	00000000000010	UUUUUUUUUUUU2U	0	37	142	N
25965	00000000000011	UUUUUUUUUUUU22	0	30	100	B
25966	00000000000010	UUUUUUUUUUUU2U	0	33	94	B
25967	00000000000011	UUUUUUUUUUUU22	1	46	148	B
25968	00000000000010	UUUUUUUUUUUU2U	1	44	112	B
25969	00000000000011	UUUUUUUUUUUU22	0	44	116	B
25970	00000000000011	UUUUUUUUUUUU21	0	32	117	B
25971	00000000000010	UUUUUUUUUUUU2U	0	37	106	B
25972	00000000000010	UUUUUUUUUUUU2U	0	43	145	B
25973	00000000000011	UUUUUUUUUUUU22	1	45	135	B
25974	00000000000011	UUUUUUUUUUUU21	1	42	142	B
25975	00000000000010	UUUUUUUUUUUU2U	1	51	132	B
25976	00000000000010	UUUUUUUUUUUU2U	0	36	133	B
25977	00000000000011	UUUUUUUUUUUU22	0	37	125	B
25978	00000000000010	UUUUUUUUUUUU2U	0	54	131	B
25979	00000000000010	UUUUUUUUUUUU2U	1	43	116	B
25980	00000000000011	UUUUUUUUUUUU21	0	33	78	B
25981	00000000000010	UUUUUUUUUUUU2U	1	46	86	B
25982	00000000000010	UUUUUUUUUUUU2U	0	44	120	B
25983	00000000000010	UUUUUUUUUUUU2U	1	35	122	B
25984	00000000000010	UUUUUUUUUUUU2U	1	30		N
25985	00000000000011	UUUUUUUUUUUU22	1	45	128	B
25986	00000000000010	UUUUUUUUUUUU2U	0	41		N
25987	00000000000010	UUUUUUUUUUUU2U	1	35	96	B
25988	00000000000010	UUUUUUUUUUUU2U	0	46	150	B
25989	00000000000011	UUUUUUUUUUUU20	0	34	114	B
25990	00000000000010	UUUUUUUUUUUU2U	1	29	93	B
25991	00000000000010	UUUUUUUUUUUU2U	1	45	78	N
25992	00000000000010	UUUUUUUUUUUU2U	0	43		N
25993	00000000000010	UUUUUUUUUUUU2U	1	52	192	B
25994	00000000000010	UUUUUUUUUUUU2U	0	49	92	B
25995	00000000000011	UUUUUUUUUUUU21	1	48	140	B
25996	00000000000011	UUUUUUUUUUUU2U	0	38	142	N
25997	00000000000010	UUUUUUUUUUUU2U	0	36	120	B
25998	00000000000010	UUUUUUUUUUUU2U	0	33	85	B
25999	00000000000011	UUUUUUUUUUUU21	1	42	135	B
